TOKEN	FORMAT	TOK_COUNT	TOK_FRAC	DOC_COUNT	DOC_FRAC
voltarem	L	287	0.000423535	280	0.00275767
voltaremos	L	64	9.44468e-05	58	0.000571232
voltaria	L	328	0.00048404	313	0.00308268
voltariam	L	64	9.44468e-05	63	0.000620476
voltarmos	L	82	0.00012101	77	0.000758359
voltar-se	LH	12	1.77088e-05	12	0.000118186
voltas	L	487	0.000718681	381	0.0037524
volta-se	LH	40	5.90293e-05	39	0.000384104
voltasse	L	247	0.000364506	234	0.00230462
voltassem	L	93	0.000137243	91	0.000896243
voltava	L	341	0.000503224	318	0.00313192
voltavam	L	99	0.000146097	98	0.000965184
volte	L	1050	0.00154952	967	0.00952381
voltei	L	385	0.000568157	350	0.00344709
voltem	L	430	0.000634565	404	0.00397892
voltemos	L	50	7.37866e-05	48	0.000472743
voltinha	L	22	3.24661e-05	21	0.000206825
volto	L	215	0.000317282	203	0.00199931
Voltolini	S	28	4.13205e-05	28	0.000275767
voltou	L	7846	0.0115786	6518	0.0641946
voltou-se	LH	16	2.36117e-05	16	0.000157581
volts	L	61	9.00196e-05	42	0.00041365
volume	L	5838	0.00861532	4145	0.0408234
volumes	L	898	0.00132521	689	0.00678584
volumetria	L	22	3.24661e-05	18	0.000177279
volumosa	L	108	0.000159379	81	0.000797754
volumosas	L	58	8.55924e-05	56	0.000551534
volumoso	L	44	6.49322e-05	40	0.000393953
volumosos	L	54	7.96895e-05	51	0.00050229
voluntária	L	716	0.00105662	605	0.00595854
voluntariado	L	100	0.000147573	71	0.000699266
voluntariam	L	12	1.77088e-05	12	0.000118186
voluntariamente	L	371	0.000547496	340	0.0033486
voluntariar	L	22	3.24661e-05	18	0.000177279
voluntárias	L	198	0.000292195	172	0.001694
voluntariedade	L	27	3.98448e-05	23	0.000226523
voluntário	L	669	0.000987264	518	0.00510169
voluntários	L	1633	0.00240987	1045	0.010292
voluntariosa	L	11	1.6233e-05	11	0.000108337
voluntariou	L	13	1.91845e-05	13	0.000128035
volúpia	L	18	2.65632e-05	18	0.000177279
voluptatem	L	115	0.000169709	23	0.000226523
Volvo	S	259	0.000382214	117	0.00115231
vomita	L	28	4.13205e-05	25	0.000246221
vomitando	L	38	5.60778e-05	32	0.000315162
vomitar	L	79	0.000116583	68	0.00066972
vomitava	L	12	1.77088e-05	12	0.000118186
vômito	L	250	0.000368933	217	0.00213719
vômitos	L	310	0.000457477	261	0.00257054
vomitou	L	19	2.80389e-05	18	0.000177279
von	L	641	0.000945944	462	0.00455016
vontade	L	5878	0.00867435	4926	0.0485153
vontades	L	324	0.000478137	308	0.00303344
voo	L	3951	0.00583062	1989	0.0195893
vôo	L	111	0.000163806	45	0.000443197
voos	L	3383	0.0049924	1708	0.0168218
vôos	L	29	4.27962e-05	21	0.000206825
voou	L	204	0.000301049	189	0.00186143
VOP	U	18	2.65632e-05	13	0.000128035
voracidade	L	36	5.31263e-05	34	0.00033486
voraz	L	90	0.000132816	88	0.000866696
vorazes	L	38	5.60778e-05	37	0.000364406
vórtice	L	36	5.31263e-05	24	0.000236372
vos	L	132	0.000194797	92	0.000906091
vós	L	83	0.000122486	51	0.00050229
vossa	L	118	0.000174136	85	0.00083715
vossas	L	27	3.98448e-05	26	0.000256069
vosso	L	43	6.34565e-05	25	0.000246221
vossos	L	38	5.60778e-05	24	0.000236372
vota	L	942	0.00139014	790	0.00778057
votação	L	12233	0.0180526	6173	0.0607968
votações	L	848	0.00125142	676	0.0066578
votada	L	1194	0.00176202	964	0.00949426
votadas	L	162	0.000239069	144	0.00141823
votado	L	2921	0.00431061	1957	0.0192741
votados	L	1909	0.00281717	643	0.00633279
votá-lo	LH	14	2.06602e-05	14	0.000137883
votam	L	388	0.000572584	342	0.0033683
votamos	L	46	6.78837e-05	44	0.000433348
votando	L	233	0.000343845	206	0.00202886
votante	L	45	6.64079e-05	43	0.000423499
votantes	L	181	0.000267107	148	0.00145763
votar	L	4787	0.00706433	3041	0.0299503
votará	L	176	0.000259729	158	0.00155611
votaram	L	1511	0.00222983	1078	0.010617
votarão	L	105	0.000154952	100	0.000984882
votarei	L	14	2.06602e-05	13	0.000128035
votarem	L	174	0.000256777	161	0.00158566
votaremos	L	13	1.91845e-05	13	0.000128035
votaria	L	173	0.000255302	136	0.00133944
votariam	L	162	0.000239069	109	0.00107352
votarmos	L	12	1.77088e-05	12	0.000118186
votasse	L	52	7.6738e-05	51	0.00050229
votassem	L	70	0.000103301	60	0.000590929
votava	L	41	6.0505e-05	34	0.00033486
votavam	L	20	2.95146e-05	20	0.000196976
vote	L	787	0.0011614	733	0.00721919
votei	L	73	0.000107728	60	0.000590929
votem	L	156	0.000230214	143	0.00140838
voting	L	22	3.24661e-05	12	0.000118186
voto	L	9797	0.0144577	5152	0.0507411
Votorantim	S	129	0.000190369	67	0.000659871
votos	L	32613	0.048128	6327	0.0623135
votou	L	2319	0.00342222	1324	0.0130398
voto-vista	LH	88	0.000129864	69	0.000679569
Votuporanga	S	13	1.91845e-05	13	0.000128035
vou	L	7798	0.0115078	5459	0.0537647
voucher	L	152	0.000224311	103	0.00101443
vouchers	L	101	0.000149049	60	0.000590929
vovó	L	633	0.000934138	601	0.00591914
vovô	L	71	0.000104777	46	0.000453046
Vox	S	136	0.000200699	88	0.000866696
Voxel	S	221	0.000326137	128	0.00126065
Voyage	S	36	5.31263e-05	22	0.000216674
Voyager	S	160	0.000236117	49	0.000482592
voz	L	5643	0.00832755	3847	0.0378884
Vozão	S	36	5.31263e-05	24	0.000236372
vozeirão	L	21	3.09904e-05	17	0.00016743
vozes	L	1223	0.00180482	976	0.00961245
VP	U	163	0.000240544	106	0.00104397
VPC	U	29	4.27962e-05	11	0.000108337
VPN	U	231	0.000340894	106	0.00104397
VR	U	221	0.000326137	117	0.00115231
VRAM	U	67	9.8874e-05	54	0.000531836
Vries	S	48	7.08351e-05	29	0.000285616
Vrum	S	41	6.0505e-05	25	0.000246221
vs	L	811	0.00119682	486	0.00478653
VSR	U	144	0.000212505	50	0.000492441
VT	U	81	0.000119534	44	0.000433348
vu	L	36	5.31263e-05	32	0.000315162
Vuaden	S	39	5.75535e-05	21	0.000206825
Vuitton	S	124	0.000182991	71	0.000699266
Vulcan	S	29	4.27962e-05	19	0.000187128
vulcânica	L	173	0.000255302	133	0.00130989
vulcanicamente	L	12	1.77088e-05	11	0.000108337
vulcânicas	L	92	0.000135767	65	0.000640173
vulcânico	L	21	3.09904e-05	19	0.000187128
vulcânicos	L	20	2.95146e-05	16	0.000157581
vulcanismo	L	23	3.39418e-05	16	0.000157581
vulcão	L	361	0.000532739	180	0.00177279
vulcões	L	233	0.000343845	138	0.00135914
vulgar	L	116	0.000171185	98	0.000965184
vulgares	L	33	4.86991e-05	31	0.000305313
vulgaridade	L	34	5.01749e-05	30	0.000295465
vulgo	L	64	9.44468e-05	52	0.000512139
Vulkan	S	14	2.06602e-05	11	0.000108337
vulnera	L	14	2.06602e-05	13	0.000128035
vulnerabilidade	L	2074	0.00306067	1719	0.0169301
vulnerabilidades	L	410	0.00060505	330	0.00325011
vulnerabilizadas	L	24	3.54176e-05	24	0.000236372
vulnerabilizados	L	14	2.06602e-05	14	0.000137883
vulneráveis	L	1923	0.00283783	1647	0.016221
vulnerável	L	1359	0.00200552	1156	0.0113852
vulto	L	104	0.000153476	91	0.000896243
vultos	L	28	4.13205e-05	22	0.000216674
vultosa	L	26	3.8369e-05	26	0.000256069
vultosas	L	30	4.42719e-05	30	0.000295465
vultoso	L	21	3.09904e-05	21	0.000206825
vultosos	L	71	0.000104777	67	0.000659871
vultuosos	L	14	2.06602e-05	14	0.000137883
Vulture	S	17	2.50874e-05	17	0.00016743
vulva	L	105	0.000154952	63	0.000620476
Vumbora	S	19	2.80389e-05	13	0.000128035
Vupt	S	125	0.000184466	98	0.000965184
VW	U	217	0.000320234	126	0.00124095
Vyacheslav	S	18	2.65632e-05	17	0.00016743
Vyni	S	178	0.00026268	59	0.00058108
W	U	810	0.00119534	439	0.00432363
WA	U	34	5.01749e-05	16	0.000157581
Waack	S	69	0.000101825	56	0.000551534
Wachowski	S	44	6.49322e-05	25	0.000246221
Wada	S	42	6.19807e-05	13	0.000128035
Waddingham	S	25	3.68933e-05	23	0.000226523
Waddington	S	70	0.000103301	34	0.00033486
Wade	S	163	0.000240544	95	0.000935638
Wadi	S	21	3.09904e-05	17	0.00016743
Wadih	S	53	7.82138e-05	41	0.000403802
Wael	S	40	5.90293e-05	15	0.000147732
waffle	L	22	3.24661e-05	13	0.000128035
Wagner	S	3682	0.00543364	2038	0.0200719
WAGNER	U	11	1.6233e-05	11	0.000108337
Waguinho	S	81	0.000119534	49	0.000482592
Waguininho	S	16	2.36117e-05	13	0.000128035
Wahlberg	S	71	0.000104777	56	0.000551534
Waiãpi	S	49	7.23108e-05	26	0.000256069
Waimiri	S	18	2.65632e-05	11	0.000108337
Wainer	S	28	4.13205e-05	15	0.000147732
Waititi	S	37	5.46021e-05	24	0.000236372
waiver	L	20	2.95146e-05	14	0.000137883
Wajngarten	S	325	0.000479613	163	0.00160536
Waka	S	24	3.54176e-05	11	0.000108337
Wakanda	S	141	0.000208078	63	0.000620476
Wake	S	239	0.0003527	160	0.00157581
Walace	S	39	5.75535e-05	26	0.000256069
Walber	S	30	4.42719e-05	16	0.000157581
Walcyr	S	345	0.000509127	232	0.00228493
Waldemar	S	98	0.000144622	73	0.000718964
Waldemir	S	55	8.11652e-05	43	0.000423499
Walden	S	15	2.2136e-05	13	0.000128035
Waldery	S	69	0.000101825	43	0.000423499
Waldez	S	209	0.000308428	147	0.00144778
Waldir	S	242	0.000357127	123	0.0012114
Waldisney	S	52	7.6738e-05	15	0.000147732
Waldman	S	24	3.54176e-05	12	0.000118186
Waldo	S	21	3.09904e-05	20	0.000196976
Waldomiro	S	22	3.24661e-05	13	0.000128035
Waldonys	S	15	2.2136e-05	13	0.000128035
Waldorf	S	385	0.000568157	384	0.00378195
Waldyr	S	12	1.77088e-05	11	0.000108337
Wales	S	28	4.13205e-05	26	0.000256069
Waleska	S	37	5.46021e-05	13	0.000128035
Walewska	S	186	0.000274486	81	0.000797754
Walfredo	S	36	5.31263e-05	21	0.000206825
Walfrido	S	26	3.8369e-05	16	0.000157581
Walid	S	43	6.34565e-05	27	0.000265918
walk	L	11	1.6233e-05	11	0.000108337
Walker	S	336	0.000495846	225	0.00221598
walkie-talkies	LH	38	5.60778e-05	23	0.000226523
Walking	S	336	0.000495846	183	0.00180233
Walkiria	S	15	2.2136e-05	14	0.000137883
Walkman	S	15	2.2136e-05	11	0.000108337
Walkyria	S	24	3.54176e-05	12	0.000118186
wall	L	12	1.77088e-05	11	0.000108337
Wallace	S	501	0.000739342	297	0.0029251
Waller	S	33	4.86991e-05	23	0.000226523
Waller-Bridge	SH	29	4.27962e-05	21	0.000206825
wallet	L	16	2.36117e-05	14	0.000137883
Wallis	S	19	2.80389e-05	13	0.000128035
wallisii	L	17	2.50874e-05	17	0.00016743
wallpaper	L	30	4.42719e-05	22	0.000216674
wallpapers	L	35	5.16506e-05	14	0.000137883
Wally	S	53	7.82138e-05	33	0.000325011
Walmart	S	104	0.000153476	58	0.000571232
Walmir	S	26	3.8369e-05	24	0.000236372
Walmor	S	19	2.80389e-05	17	0.00016743
Walsh	S	76	0.000112156	59	0.00058108
Walt	S	202	0.000298098	145	0.00142808
Walter	S	1705	0.00251612	1116	0.0109913
WALTER	U	17	2.50874e-05	16	0.000157581
Wálter	S	391	0.000577011	381	0.0037524
Walters	S	18	2.65632e-05	17	0.00016743
Walther	S	34	5.01749e-05	26	0.000256069
Walton	S	67	9.8874e-05	52	0.000512139
Waltz	S	65	9.59226e-05	26	0.000256069
Walz	S	35	5.16506e-05	24	0.000236372
Wan	S	62	9.14954e-05	39	0.000384104
Wanda	S	206	0.000304001	105	0.00103413
WandaVision	C	122	0.000180039	56	0.000551534
Wander	S	71	0.000104777	53	0.000521987
Wanderers	S	17	2.50874e-05	11	0.000108337
Wanderléa	S	21	3.09904e-05	17	0.00016743
Wanderlei	S	127	0.000187418	72	0.000709115
Wanderley	S	336	0.000495846	209	0.0020584
Wandermurem	S	25	3.68933e-05	25	0.000246221
Wanderson	S	268	0.000395496	126	0.00124095
Wandinha	S	158	0.000233166	63	0.000620476
Wandscheer	S	39	5.75535e-05	28	0.000275767
Wanessa	S	653	0.000963653	251	0.00247205
Wang	S	394	0.000581438	215	0.0021175
Wanming	S	18	2.65632e-05	12	0.000118186
Wanna	S	43	6.34565e-05	29	0.000285616
WannaCry	C	28	4.13205e-05	11	0.000108337
want	L	60	8.85439e-05	46	0.000453046
wanted	L	19	2.80389e-05	19	0.000187128
wants	L	12	1.77088e-05	11	0.000108337
WAP	U	48	7.08351e-05	33	0.000325011
Wapichana	S	99	0.000146097	62	0.000610627
war	L	45	6.64079e-05	28	0.000275767
Warcraft	S	80	0.000118059	41	0.000403802
Ward	S	95	0.000140195	64	0.000630325
Warfare	S	150	0.00022136	70	0.000689417
Warhammer	S	43	6.34565e-05	15	0.000147732
Warhol	S	83	0.000122486	28	0.000275767
Warley	S	55	8.11652e-05	26	0.000256069
Warner	S	560	0.00082641	382	0.00376225
WarnerMedia	C	42	6.19807e-05	24	0.000236372
Warren	S	388	0.000572584	280	0.00275767
Warrior	S	44	6.49322e-05	30	0.000295465
Warriors	S	260	0.00038369	121	0.00119171
Wars	S	1209	0.00178416	469	0.0046191
Warwick	S	30	4.42719e-05	26	0.000256069
Warzone	S	98	0.000144622	70	0.000689417
was	L	431	0.00063604	166	0.0016349
Wash	S	24	3.54176e-05	13	0.000128035
Washington	S	4115	0.00607264	2633	0.0259319
WASHINGTON	U	74	0.000109204	49	0.000482592
Wassef	S	253	0.00037336	98	0.000965184
Waste	S	15	2.2136e-05	12	0.000118186
Watanabe	S	83	0.000122486	46	0.000453046
watch	L	24	3.54176e-05	23	0.000226523
Watches	S	23	3.39418e-05	19	0.000187128
Watchmen	S	66	9.73983e-05	26	0.000256069
water	L	77	0.000113631	24	0.000236372
Watergate	S	33	4.86991e-05	21	0.000206825
Waterhouse	S	32	4.72234e-05	26	0.000256069
Waterloo	S	18	2.65632e-05	18	0.000177279
Waters	S	201	0.000296622	116	0.00114246
Watford	S	38	5.60778e-05	26	0.000256069
Watkins	S	25	3.68933e-05	14	0.000137883
Watson	S	169	0.000249399	117	0.00115231
Wattles	S	12	1.77088e-05	12	0.000118186
watts	L	159	0.000234641	90	0.000886394
wave	L	19	2.80389e-05	17	0.00016743
Waverly	S	36	5.31263e-05	31	0.000305313
Waves	S	39	5.75535e-05	24	0.000236372
Wa-wai	SH	26	3.8369e-05	11	0.000108337
way	L	105	0.000154952	87	0.000856847
Wayans	S	39	5.75535e-05	22	0.000216674
Waymo	S	28	4.13205e-05	15	0.000147732
Wayne	S	206	0.000304001	144	0.00141823
Waze	S	111	0.000163806	76	0.00074851
WC	U	36	5.31263e-05	15	0.000147732
WD	U	33	4.86991e-05	14	0.000137883
we	L	525	0.000774759	267	0.00262964
Weah	S	39	5.75535e-05	12	0.000118186
Wealth	S	62	9.14954e-05	45	0.000443197
wear	L	23	3.39418e-05	15	0.000147732
wearable	L	23	3.39418e-05	19	0.000187128
wearables	L	41	6.0505e-05	39	0.000384104
Weather	S	57	8.41167e-05	38	0.000374255
Weathers	S	22	3.24661e-05	13	0.000128035
Weaver	S	80	0.000118059	56	0.000551534
Weaving	S	20	2.95146e-05	12	0.000118186
web	L	2967	0.0043785	2434	0.023972
Webb	S	538	0.000793944	307	0.00302359
Webber	S	30	4.42719e-05	22	0.000216674
webcam	L	97	0.000143146	49	0.000482592
webcams	L	15	2.2136e-05	14	0.000137883
Weber	S	1486	0.00219294	871	0.00857832
webinar	L	55	8.11652e-05	34	0.00033486
webinário	L	21	3.09904e-05	12	0.000118186
webinars	L	14	2.06602e-05	12	0.000118186
Webjornalismo	S	39	5.75535e-05	37	0.000364406
Webrádio	S	11	1.6233e-05	11	0.000108337
WebRádio	C	11	1.6233e-05	11	0.000108337
websérie	L	42	6.19807e-05	29	0.000285616
website	L	1251	0.00184614	866	0.00852908
websites	L	84	0.000123961	79	0.000778057
Webster	S	19	2.80389e-05	16	0.000157581
Webstories	S	746	0.0011009	501	0.00493426
WebStories	C	26	3.8369e-05	26	0.000256069
WeChat	C	93	0.000137243	43	0.000423499
Wed	S	33	4.86991e-05	20	0.000196976
Wedbush	S	22	3.24661e-05	20	0.000196976
Wednesday	S	28	4.13205e-05	15	0.000147732
week	L	24	3.54176e-05	21	0.000206825
Weekend	S	48	7.08351e-05	24	0.000236372
Weekly	S	65	9.59226e-05	54	0.000531836
Weeknd	S	159	0.000234641	69	0.000679569
weeks	L	12	1.77088e-05	11	0.000108337
Weg	S	108	0.000159379	69	0.000679569
WEG	U	116	0.000171185	81	0.000797754
Wegener	S	20	2.95146e-05	20	0.000196976
Wegmann	S	104	0.000153476	63	0.000620476
Wegovy	S	110	0.00016233	42	0.00041365
Wei	S	34	5.01749e-05	30	0.000295465
Weibe	S	43	6.34565e-05	23	0.000226523
Weibo	S	77	0.000113631	43	0.000423499
Weidel	S	27	3.98448e-05	19	0.000187128
Weill	S	16	2.36117e-05	13	0.000128035
Weimar	S	15	2.2136e-05	14	0.000137883
Weinberg	S	25	3.68933e-05	18	0.000177279
Weinstein	S	131	0.000193321	52	0.000512139
Weintraub	S	609	0.000898721	191	0.00188112
Weir	S	26	3.8369e-05	20	0.000196976
Weiss	S	67	9.8874e-05	53	0.000521987
Weissheimer	S	54	7.96895e-05	30	0.000295465
Weissmann	S	20	2.95146e-05	11	0.000108337
Weisz	S	51	7.52623e-05	28	0.000275767
Weitz	S	37	5.46021e-05	13	0.000128035
Welber	S	21	3.09904e-05	16	0.000157581
Welch	S	22	3.24661e-05	15	0.000147732
Welcome	S	33	4.86991e-05	30	0.000295465
Welder	S	21	3.09904e-05	11	0.000108337
Welington	S	87	0.000128389	67	0.000659871
Welinton	S	20	2.95146e-05	13	0.000128035
Welison	S	69	0.000101825	46	0.000453046
Weliton	S	40	5.90293e-05	30	0.000295465
well	L	39	5.75535e-05	32	0.000315162
Wellcome	S	14	2.06602e-05	13	0.000128035
Welle	S	212	0.000312855	157	0.00154626
Welles	S	82	0.00012101	61	0.000600778
Welling	S	16	2.36117e-05	15	0.000147732
Wellington	S	1225	0.00180777	815	0.00802679
Wellness	S	20	2.95146e-05	12	0.000118186
Wells	S	174	0.000256777	94	0.000925789
Wellton	S	47	6.93594e-05	47	0.000462895
Welma	S	316	0.000466331	276	0.00271827
Welt	S	14	2.06602e-05	13	0.000128035
Welter	S	16	2.36117e-05	13	0.000128035
Welton	S	20	2.95146e-05	17	0.00016743
Wembanyama	S	44	6.49322e-05	11	0.000108337
Wembley	S	101	0.000149049	63	0.000620476
Wen	S	49	7.23108e-05	30	0.000295465
Wenbin	S	31	4.57477e-05	24	0.000236372
Wenceslau	S	22	3.24661e-05	22	0.000216674
Wenchao	S	12	1.77088e-05	12	0.000118186
Wendal	S	30	4.42719e-05	30	0.000295465
Wendel	S	104	0.000153476	79	0.000778057
Wendell	S	98	0.000144622	71	0.000699266
Wender	S	19	2.80389e-05	15	0.000147732
Wenders	S	62	9.14954e-05	28	0.000275767
Wenderson	S	37	5.46021e-05	17	0.00016743
Wendy	S	120	0.000177088	71	0.000699266
went	L	17	2.50874e-05	17	0.00016743
Wentworth	S	26	3.8369e-05	11	0.000108337
Werder	S	50	7.37866e-05	44	0.000433348
were	L	149	0.000219884	80	0.000787906
Werley	S	16	2.36117e-05	11	0.000108337
Werling	S	19	2.80389e-05	18	0.000177279
Werneck	S	515	0.000760002	305	0.00300389
Werner	S	383	0.000565205	275	0.00270843
Werther	S	23	3.39418e-05	15	0.000147732
WERTHER	U	29	4.27962e-05	14	0.000137883
Wes	S	96	0.00014167	80	0.000787906
Wescley	S	29	4.27962e-05	18	0.000177279
Wesley	S	1135	0.00167496	673	0.00662826
Wesleyano	S	100	0.000147573	50	0.000492441
Weslley	S	38	5.60778e-05	27	0.000265918
West	S	1032	0.00152296	573	0.00564337
western	L	71	0.000104777	54	0.000531836
westerns	L	12	1.77088e-05	12	0.000118186
Westeros	S	38	5.60778e-05	19	0.000187128
Westminster	S	200	0.000295146	90	0.000886394
Weston	S	22	3.24661e-05	14	0.000137883
Weston-Webb	SH	71	0.000104777	32	0.000315162
Westphalen	S	34	5.01749e-05	25	0.000246221
Westwood	S	29	4.27962e-05	12	0.000118186
Westworld	S	51	7.52623e-05	34	0.00033486
Weterman	S	19	2.80389e-05	19	0.000187128
Weudson	S	13	1.91845e-05	13	0.000128035
Weverson	S	35	5.16506e-05	12	0.000118186
Weverton	S	596	0.000879536	309	0.00304329
WeWork	C	80	0.000118059	28	0.000275767
WEXELL	U	16	2.36117e-05	16	0.000157581
Weyne	S	28	4.13205e-05	19	0.000187128
WFP	U	17	2.50874e-05	11	0.000108337
WGA	U	45	6.64079e-05	13	0.000128035
Wh	S	25	3.68933e-05	15	0.000147732
Whale	S	17	2.50874e-05	14	0.000137883
Wharton	S	18	2.65632e-05	18	0.000177279
what	L	121	0.000178564	88	0.000866696
Whats	S	25	3.68933e-05	17	0.00016743
whatsapp	L	793	0.00117026	482	0.00474713
Wheatley	S	28	4.13205e-05	15	0.000147732
Whedon	S	30	4.42719e-05	11	0.000108337
Wheel	S	22	3.24661e-05	14	0.000137883
Wheeler	S	19	2.80389e-05	15	0.000147732
Wheels	S	24	3.54176e-05	15	0.000147732
Whelan	S	22	3.24661e-05	11	0.000108337
when	L	94	0.000138719	63	0.000620476
where	L	48	7.08351e-05	37	0.000364406
whether	L	57	8.41167e-05	54	0.000531836
whey	L	280	0.000413205	145	0.00142808
WHIB	U	43	6.34565e-05	43	0.000423499
which	L	203	0.000299574	127	0.0012508
Whigham	S	12	1.77088e-05	11	0.000108337
while	L	81	0.000119534	76	0.00074851
Whindersson	S	266	0.000392545	187	0.00184173
Whiplash	S	30	4.42719e-05	15	0.000147732
Whiskey	S	22	3.24661e-05	21	0.000206825
whisky	L	143	0.00021103	90	0.000886394
Whisper	S	24	3.54176e-05	13	0.000128035
Whistledown	S	17	2.50874e-05	12	0.000118186
Whitaker	S	52	7.6738e-05	35	0.000344709
white	L	38	5.60778e-05	32	0.000315162
Whitford	S	11	1.6233e-05	11	0.000108337
Whitman	S	19	2.80389e-05	14	0.000137883
Whitmer	S	26	3.8369e-05	15	0.000147732
Whitney	S	78	0.000115107	48	0.000472743
Whittaker	S	39	5.75535e-05	26	0.000256069
who	L	196	0.000289243	106	0.00104397
whole	L	20	2.95146e-05	19	0.000187128
Whoopi	S	45	6.64079e-05	24	0.000236372
whose	L	12	1.77088e-05	11	0.000108337
why	L	41	6.0505e-05	37	0.000364406
Wi	S	21	3.09904e-05	11	0.000108337
Wichita	S	21	3.09904e-05	13	0.000128035
Wick	S	264	0.000389593	112	0.00110307
Wicked	S	271	0.000399923	88	0.000866696
wide	L	136	0.000200699	79	0.000778057
widget	L	62	9.14954e-05	26	0.000256069
widgets	L	79	0.000116583	52	0.000512139
Wiegman	S	19	2.80389e-05	13	0.000128035
wife	L	11	1.6233e-05	11	0.000108337
wi-fi	LH	192	0.00028334	143	0.00140838
wifi	L	25	3.68933e-05	21	0.000206825
Wiggins	S	13	1.91845e-05	13	0.000128035
Wiggum	S	38	5.60778e-05	37	0.000364406
Wii	S	223	0.000329088	85	0.00083715
Wiig	S	29	4.27962e-05	17	0.00016743
Wijnaldum	S	15	2.2136e-05	12	0.000118186
Wikerson	S	21	3.09904e-05	21	0.000206825
Wikileaks	S	74	0.000109204	43	0.000423499
WikiLeaks	C	223	0.000329088	92	0.000906091
wikimedia	L	93	0.000137243	25	0.000246221
Wikipedia	S	89	0.00013134	73	0.000718964
Wikipédia	S	110	0.00016233	64	0.000630325
Wil	S	23	3.39418e-05	14	0.000137883
Wilbur	S	26	3.8369e-05	21	0.000206825
wild	L	18	2.65632e-05	13	0.000128035
Wildcat	S	14	2.06602e-05	12	0.000118186
Wilde	S	91	0.000134292	69	0.000679569
Wilder	S	140	0.000206602	98	0.000965184
Wildlife	S	36	5.31263e-05	24	0.000236372
Wilds	S	31	4.57477e-05	14	0.000137883
Wildy	S	14	2.06602e-05	11	0.000108337
Wiley	S	17	2.50874e-05	15	0.000147732
Wilfred	S	64	9.44468e-05	29	0.000285616
Wilhelm	S	48	7.08351e-05	35	0.000344709
Wiliam	S	12	1.77088e-05	11	0.000108337
Wilian	S	24	3.54176e-05	13	0.000128035
Wilians	S	32	4.72234e-05	25	0.000246221
Wilker	S	56	8.2641e-05	43	0.000423499
Wilkinson	S	63	9.29711e-05	46	0.000453046
will	L	388	0.000572584	225	0.00221598
Willard	S	35	5.16506e-05	31	0.000305313
Willem	S	73	0.000107728	62	0.000610627
Willer	S	18	2.65632e-05	12	0.000118186
Willi	S	16	2.36117e-05	14	0.000137883
William	S	2255	0.00332777	1503	0.0148028
Williams	S	861	0.0012706	514	0.00506229
Williamson	S	59	8.70682e-05	42	0.00041365
Willian	S	667	0.000984313	362	0.00356527
Willians	S	92	0.000135767	72	0.000709115
Willie	S	326	0.000481088	293	0.0028857
Willis	S	221	0.000326137	124	0.00122125
Willow	S	48	7.08351e-05	34	0.00033486
Willy	S	118	0.000174136	72	0.000709115
Willys	S	18	2.65632e-05	16	0.000157581
Wilma	S	226	0.000333515	89	0.000876545
Wilmar	S	34	5.01749e-05	24	0.000236372
Wilmington	S	33	4.86991e-05	22	0.000216674
Wilson	S	1677	0.0024748	1066	0.0104988
WILSON	U	25	3.68933e-05	22	0.000216674
Wilton	S	178	0.00026268	142	0.00139853
WILTON	U	25	3.68933e-05	16	0.000157581
WILZA	U	74	0.000109204	74	0.000728813
Wim	S	41	6.0505e-05	30	0.000295465
Wimbledon	S	127	0.000187418	68	0.00066972
win	L	18	2.65632e-05	17	0.00016743
Winchester	S	18	2.65632e-05	12	0.000118186
Wind	S	43	6.34565e-05	38	0.000374255
Winden	S	15	2.2136e-05	13	0.000128035
Winding	S	30	4.42719e-05	24	0.000236372
window	L	47	6.93594e-05	45	0.000443197
windows	L	50	7.37866e-05	27	0.000265918
Windsor	S	185	0.00027301	109	0.00107352
Wine	S	110	0.00016233	79	0.000778057
Winehouse	S	90	0.000132816	39	0.000384104
Winfrey	S	74	0.000109204	58	0.000571232
Wing	S	66	9.73983e-05	51	0.00050229
Wings	S	45	6.64079e-05	26	0.000256069
Winits	S	97	0.000143146	52	0.000512139
Winkler	S	12	1.77088e-05	11	0.000108337
Winner	S	28	4.13205e-05	11	0.000108337
Winnie	S	28	4.13205e-05	18	0.000177279
winning	L	13	1.91845e-05	13	0.000128035
Winona	S	27	3.98448e-05	22	0.000216674
Winslet	S	144	0.000212505	96	0.000945487
Winslow	S	44	6.49322e-05	24	0.000236372
Winston	S	291	0.000429438	247	0.00243266
Winter	S	191	0.000281865	118	0.00116216
Wintour	S	35	5.16506e-05	19	0.000187128
Wire	S	92	0.000135767	67	0.000659871
WIRE	U	30	4.42719e-05	30	0.000295465
Wired	S	59	8.70682e-05	47	0.000462895
wireless	L	122	0.000180039	88	0.000866696
Wirley	S	229	0.000337943	194	0.00191067
Wirtz	S	25	3.68933e-05	18	0.000177279
Wisconsin	S	201	0.000296622	117	0.00115231
Wise	S	70	0.000103301	42	0.00041365
Wiseman	S	21	3.09904e-05	11	0.000108337
wish	L	19	2.80389e-05	14	0.000137883
Witch	S	24	3.54176e-05	21	0.000206825
Witcher	S	182	0.000268583	89	0.000876545
with	L	1016	0.00149934	495	0.00487517
Witherspoon	S	64	9.44468e-05	45	0.000443197
within	L	21	3.09904e-05	21	0.000206825
without	L	51	7.52623e-05	40	0.000393953
Witkoff	S	18	2.65632e-05	14	0.000137883
